k_value,p_value,paa_value,max_level,ncp
8,2,3,6,0.22613307496673063
8,2,3,7,0.2376476850373296
8,2,3,8,0.24564849603833522
8,2,3,9,0.25692444333704534
8,2,3,10,0.257837083409043
8,2,4,5,0.2650675428063224
8,2,4,6,0.2651055180323181
8,2,4,7,0.2864370016179624
8,2,4,8,0.29786593263725814
8,2,4,9,0.30087737239217605
8,2,4,10,0.29721699387372286
8,2,5,5,0.2630290378686741
8,2,5,6,0.2613321135088092
8,2,5,7,0.2604723896574838
8,2,5,8,0.2590761970018521
8,2,5,9,0.26152562662954454
8,2,5,10,0.26064720098751826
9,8,3,5,0.3588071637580475
9,8,3,6,0.36598574421279195
9,8,3,7,0.39662159095609356
9,8,3,8,0.4392375595057711
9,8,3,9,0.44808998107412945
9,8,3,10,0.45458275574402646
9,8,4,5,0.3944842398495708
9,8,4,6,0.3911828393418557
9,8,4,7,0.3947463670643749
9,8,4,8,0.38970451171398146
9,8,4,9,0.3964717490069072
9,8,4,10,0.3982725522234409
9,8,5,5,0.401484751085459
9,8,5,6,0.3923846350812684
9,8,5,7,0.39570036514762025
9,8,5,8,0.38940761076227126
9,8,5,9,0.3944322607709033
9,8,5,10,0.3914738116071013
9,7,3,5,0.3402839191783636
9,7,3,6,0.3321205923571006
9,7,3,7,0.38768526703196177
9,7,3,8,0.4064389360470801
9,7,3,9,0.43394878079988114
9,7,3,10,0.42640846394229714
9,7,4,5,0.4080929748054037
9,7,4,6,0.4027412435114698
9,7,4,7,0.4061898965586502
9,7,4,8,0.403964534850646
9,7,4,9,0.41084485792504905
9,7,4,10,0.40424184655215845
9,7,5,5,0.37460401928579273
9,7,5,6,0.3730813380263097
9,7,5,7,0.37652416855735554
9,7,5,8,0.381167987055106
9,7,5,9,0.37933703822221654
9,7,5,10,0.3764810270333322
9,6,3,5,0.31935439189046116
9,6,3,6,0.3147115125595161
9,6,3,7,0.3816343170643723
9,6,3,8,0.3847852705101791
9,6,3,9,0.41595893376054144
9,6,3,10,0.40840416987385625
9,6,4,5,0.39365153801997843
9,6,4,6,0.3948898610808082
9,6,4,7,0.39725879865393576
9,6,4,8,0.3957173032295052
9,6,4,9,0.3999419011865841
9,6,4,10,0.3961072710341562
9,6,5,5,0.3649207636246351
9,6,5,6,0.3630595782271792
9,6,5,7,0.36467258226308324
9,6,5,8,0.36634311726615515
9,6,5,9,0.3631405190845441
9,6,5,10,0.3708123809736531
9,5,3,5,0.28900042819642935
9,5,3,6,0.30849941391419233
9,5,3,7,0.34784250034232855
