k_value,p_value,paa_value,max_level,ncp
10,7,4,9,13.423319478543718
10,7,4,10,13.423319478543718
10,7,5,5,13.537280564191043
10,7,5,6,10.561385017817267
10,7,5,7,12.188884193608857
10,7,5,8,12.3348403073362
10,7,5,9,15.960676994601494
10,7,5,10,15.960676994601494
10,6,3,5,7.639538753105304
10,6,3,6,8.154554498089146
10,6,3,7,11.64483352873503
10,6,3,8,9.766077789508675
10,6,3,9,12.134126701969654
10,6,3,10,12.203492342017876
10,6,4,5,8.12441201625829
10,6,4,6,11.785540045234272
10,6,4,7,9.571442864984054
10,6,4,8,14.696023069254409
10,6,4,9,15.261092901115292
10,6,4,10,15.542267872581899
10,6,5,5,13.060312033376166
10,6,5,6,9.837217340064742
10,6,5,7,14.610139063090802
10,6,5,8,14.610139063090802
10,6,5,9,13.108352516536895
10,6,5,10,13.10624203405734
10,5,3,5,5.734251125392079
10,5,3,6,6.292831126238194
10,5,3,7,11.015532108504964
10,5,3,8,7.825001379470521
10,5,3,9,9.981472938242563
10,5,3,10,9.846309298322035
10,5,4,5,8.126244456942343
10,5,4,6,7.61971104672743
10,5,4,7,12.140099037116734
10,5,4,8,11.604907045531071
10,5,4,9,12.265197642885605
10,5,4,10,15.772119818663596
10,5,5,5,8.251989570615066
10,5,5,6,11.0707562866196
10,5,5,7,11.728708364478145
10,5,5,8,10.321551331267427
10,5,5,9,13.46672622768661
10,5,5,10,13.469695900078076
10,4,3,5,10.908362920138758
10,4,3,6,11.614367873752252
10,4,3,7,12.063377389985416
10,4,3,8,7.846903730095445
10,4,3,9,14.285684441178276
10,4,3,10,11.283288185991797
10,4,4,5,10.344561545948196
10,4,4,6,10.170942596028269
10,4,4,7,7.442633990767122
10,4,4,8,10.612009225668508
10,4,4,9,9.36469074946127
10,4,4,10,9.860873562495097
10,4,5,5,7.36333989441685
10,4,5,6,7.458283052394329
10,4,5,7,7.857880396546504
10,4,5,8,8.14776262982946
10,4,5,9,13.765568590421266
10,4,5,10,8.82767798028295
10,3,3,5,9.172273511651293
10,3,3,6,9.122258771673538
10,3,3,7,9.557007575729273
10,3,3,8,9.763578511716101
10,3,3,9,7.498877401025775
10,3,3,10,7.376675585344545
10,3,4,5,5.621987421208183
10,3,4,6,6.075160711665623
10,3,4,7,9.322684945837802
10,3,4,8,12.205545036083945
10,3,4,9,12.769225585052132
10,3,4,10,9.763702167322677
10,3,5,5,10.412271086680219
10,3,5,6,9.260311991837842
10,3,5,7,11.05049503569988
10,3,5,8,11.411221633607799
10,3,5,9,7.614103692015064
10,3,5,10,7.614103692015064
10,2,3,5,6.31425637974842
10,2,3,6,8.040063056868338
10,2,3,7,7.8383389752732215
10,2,3,8,9.345973620125086
10,2,3,9,10.475668916367258
10,2,3,10,10.445638004421738
10,2,4,5,10.11415062194096
10,2,4,6,8.203042730016675
10,2,4,7,7.803729524368448
10,2,4,8,12.692772325610978
10,2,4,9,6.258205011895482
10,2,4,10,6.2594155196991315
10,2,5,5,10.707603407407488
10,2,5,6,4.893871732392734
10,2,5,7,10.089774981258188
10,2,5,8,8.003499539745118
10,2,5,9,8.362266132909642
10,2,5,10,10.902747933347452
11,10,3,5,13.538314349746537
11,10,3,6,11.223419294252265
11,10,3,7,16.08117997141605
11,10,3,8,16.861613554972156
11,10,3,9,17.538417766969108
11,10,3,10,17.53337259517143
11,10,4,5,17.13659899773283
11,10,4,6,19.503138935397168
11,10,4,7,16.609673200180033
11,10,4,8,19.43512297177062
11,10,4,9,19.43512297177062
11,10,4,10,19.43512297177062
11,10,5,5,17.429023220374123
11,10,5,6,16.61654684368104
11,10,5,7,17.49423778065473
11,10,5,8,17.49423778065473
11,10,5,9,17.626055723584088
11,10,5,10,17.803409503373548
11,9,3,5,9.836921869575642
11,9,3,6,13.70402019011017
11,9,3,7,15.431864861110657
11,9,3,8,14.885172370788627
11,9,3,9,14.90671995157141
11,9,3,10,14.874001131375362
11,9,4,5,10.8048143106287
11,9,4,6,10.64649804784526
11,9,4,7,17.517683810691658
11,9,4,8,18.755843244897186
11,9,4,9,18.73679556397979
11,9,4,10,18.73679556397979
11,9,5,5,12.877417733903032
11,9,5,6,13.15841833301378
11,9,5,7,16.1479590333232
11,9,5,8,16.283779682024377
11,9,5,9,16.2838451966608
11,9,5,10,16.472961050686923
11,8,3,5,13.152546736652674
11,8,3,6,10.95070324917839
11,8,3,7,13.399738776952313
11,8,3,8,11.93507804582936
11,8,3,9,16.730610747844164
11,8,3,10,16.66658912699306
11,8,4,5,14.716055665107849
11,8,4,6,11.828537588112345
11,8,4,7,15.527434060122646
11,8,4,8,17.921330580141312
11,8,4,9,16.449501653405505
11,8,4,10,16.449501653405505
11,8,5,5,11.429012962376357
11,8,5,6,11.141494502243452
11,8,5,7,13.133155679107471
11,8,5,8,16.776551824662562
11,8,5,9,13.918727200220093
11,8,5,10,13.554562542695864
11,7,3,5,12.456995320056755
11,7,3,6,9.132657741686714
11,7,3,7,13.26955739156233
11,7,3,8,11.161196056605917
11,7,3,9,15.579451107786387
11,7,3,10,16.84340404621846
11,7,4,5,13.652137956025483
11,7,4,6,13.501111339784178
11,7,4,7,13.688826250661348
11,7,4,8,14.326995755667165
11,7,4,9,14.76543180742902
11,7,4,10,14.76543180742902
11,7,5,5,10.78812090025502
11,7,5,6,11.01810166779626
11,7,5,7,12.150680946894333
11,7,5,8,12.05163956999734
11,7,5,9,13.507736432578776
11,7,5,10,13.4783065703957
11,6,3,5,9.871637169427629
11,6,3,6,8.215223939620445
11,6,3,7,8.812520586862563
11,6,3,8,12.260359587866425
11,6,3,9,12.524567394463697
11,6,3,10,12.376256072330929
11,6,4,5,8.327711992781293
11,6,4,6,12.694878094086905
11,6,4,7,12.114349004350318
11,6,4,8,14.181630984893598
11,6,4,9,15.59103721127621
11,6,4,10,15.59103721127621
11,6,5,5,9.929904978891386
11,6,5,6,10.0053888056113
11,6,5,7,11.742836727453067
11,6,5,8,11.88211719078269
11,6,5,9,16.654118909888535
11,6,5,10,16.654118909888535
11,5,3,5,9.83475239181807
11,5,3,6,10.989947319859924
11,5,3,7,11.614509064180522
11,5,3,8,8.871973526377426
11,5,3,9,10.656317301151097
11,5,3,10,14.676448628221669
11,5,4,5,11.946612625468246
11,5,4,6,12.643853886669483
11,5,4,7,9.559523337472095
11,5,4,8,13.408522806821797
11,5,4,9,14.12041825754815
11,5,4,10,15.690860179809041
11,5,5,5,14.195508296812784
11,5,5,6,13.643584428951007
11,5,5,7,10.55424927646596
11,5,5,8,9.999401577372408
11,5,5,9,11.782133902720016
11,5,5,10,11.782133902720016
11,4,3,5,6.519161314098253
11,4,3,6,9.623532227025736
11,4,3,7,11.569992649742726
11,4,3,8,7.948930280226899
11,4,3,9,12.771722395174628
11,4,3,10,8.89548323073031
11,4,4,5,10.470981302960029
11,4,4,6,10.917403752464578
11,4,4,7,13.030231560357013
11,4,4,8,8.101791511648027
11,4,4,9,14.927347047050153
11,4,4,10,16.020446275481248
11,4,5,5,12.707103159535457
11,4,5,6,13.396504028033547
11,4,5,7,13.140936681659001
11,4,5,8,8.173038487935031
11,4,5,9,13.81016265990817
11,4,5,10,13.81016265990817
11,3,3,5,5.294331124760498
11,3,3,6,10.57148611376611
11,3,3,7,11.886238467630417
11,3,3,8,7.428523993629842
11,3,3,9,10.945629422880932
11,3,3,10,7.536694919214018
11,3,4,5,8.723653428663217
11,3,4,6,8.76190273947389
11,3,4,7,9.39272922777854
11,3,4,8,7.177686787331058
11,3,4,9,13.305363640525949
11,3,4,10,7.175057673600036
11,3,5,5,10.13978335016769
11,3,5,6,13.706088748024294
11,3,5,7,12.822018535186082
11,3,5,8,7.485871481107871
11,3,5,9,13.337795490128515
11,3,5,10,13.337795490128515
11,2,3,5,10.650267211689245
11,2,3,6,9.496971779515105
11,2,3,7,10.477518159684672
11,2,3,8,10.867716819751829
11,2,3,9,12.712053408770679
11,2,3,10,12.029069549031748
11,2,4,5,7.373761193678883
11,2,4,6,10.97423052225512
11,2,4,7,11.025005166637301
11,2,4,8,8.637328372497441
11,2,4,9,12.774136690144951
11,2,4,10,12.801761936757117
11,2,5,5,11.727875569187296
11,2,5,6,11.475694114444362
11,2,5,7,5.80663716889172
11,2,5,8,10.749440757842306
11,2,5,9,5.954898466505116
11,2,5,10,6.036150904514862
