k_value,p_value,paa_value,max_level,ncp
6,2,4,6,0.07817964578443305
6,2,4,7,0.11081483051308555
6,2,4,8,0.08475489560162677
6,2,4,9,0.11674960641213825
6,2,4,10,0.1210845234537727
6,2,5,5,0.07209590014166013
6,2,5,6,0.09354025904270306
6,2,5,7,0.07131720261641006
6,2,5,8,0.10642404429208664
6,2,5,9,0.13111633272395548
6,2,5,10,0.11964616298913418
7,6,3,5,0.14285439119191737
7,6,3,6,0.1563436754217843
7,6,3,7,0.15643096278134036
7,6,3,8,0.1689453763256221
7,6,3,9,0.1931394928058387
7,6,3,10,0.1938405768619444
7,6,4,5,0.17755617987867536
7,6,4,6,0.18901481177349777
7,6,4,7,0.1802829450383933
7,6,4,8,0.230014603811352
7,6,4,9,0.22210209703820674
7,6,4,10,0.22342183716061279
7,6,5,5,0.17241259073100892
7,6,5,6,0.1868475669621978
7,6,5,7,0.22397584824854944
7,6,5,8,0.22379456974933146
7,6,5,9,0.20677015163476126
7,6,5,10,0.20677015163476126
7,5,3,5,0.10182881816252307
7,5,3,6,0.15844760268030905
7,5,3,7,0.12417083594909252
7,5,3,8,0.1377820425616567
7,5,3,9,0.17243514193210568
7,5,3,10,0.18010195560077005
7,5,4,5,0.170616696781724
7,5,4,6,0.1751636714308723
7,5,4,7,0.16062089451976197
7,5,4,8,0.19337656742673254
7,5,4,9,0.20643399537253615
7,5,4,10,0.2181706671422611
7,5,5,5,0.14994884298179917
7,5,5,6,0.15086973055374414
7,5,5,7,0.1566882022466107
7,5,5,8,0.1930527334021548
7,5,5,9,0.20238504748762015
7,5,5,10,0.20238504748762015
7,4,3,5,0.12731089708529603
7,4,3,6,0.14310533132169295
7,4,3,7,0.1721922718166337
7,4,3,8,0.12075314796871099
7,4,3,9,0.18302222839731486
7,4,3,10,0.14843347344554694
7,4,4,5,0.10894151050395821
7,4,4,6,0.1664802398342944
7,4,4,7,0.11124388142089275
7,4,4,8,0.16835119445426958
7,4,4,9,0.18458899373049364
7,4,4,10,0.16619118207430467
7,4,5,5,0.15713544549203717
7,4,5,6,0.12866793933842777
7,4,5,7,0.1316169165460876
7,4,5,8,0.14518103402600574
7,4,5,9,0.1452871382680152
7,4,5,10,0.1450065128636928
7,3,3,5,0.07715454633399678
7,3,3,6,0.13956553302470773
7,3,3,7,0.10176649995828453
7,3,3,8,0.10911524327821823
7,3,3,9,0.12521518283871802
7,3,3,10,0.12909815309340752
7,3,4,5,0.15413895324328108
7,3,4,6,0.1541026877210172
7,3,4,7,0.1395573700458737
7,3,4,8,0.16591453068076759
7,3,4,9,0.1184346075450323
7,3,4,10,0.12099551153820616
7,3,5,5,0.16055052543840823
7,3,5,6,0.16119767398798465
7,3,5,7,0.1661458983327258
7,3,5,8,0.11821547989859078
7,3,5,9,0.15431808733594207
7,3,5,10,0.15185522259556056
7,2,3,5,0.08796568301192977
